"date","year","month","US_Supply","ECB_Supply","US_EPU","ECB_EPU","hist_rate","FDI_Euro area_EMU","FDI_United States_USA","GDP_Euro area_EMU","GDP_United States_USA","Infl_Euro area_EMU","Infl_United States_USA","BOP_Euro area_EMU","BOP_United States_USA","UnEmp_Euro area_EMU","UnEmp_United States_USA","HI_Eurozone","HI_USA"
1972-09-01,1972,"Sep",1399734.03413512,NA,NA,NA,NA,0.571836953,0.099287786,4.891220985,5.255501951,5.906253517,3.272278247,NA,-1.012e+10,NA,NA,NA,NA
1973-04-01,1973,"Apr",1427455.11327524,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1973-08-01,1973,"Aug",1440244.30679157,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1973-12-01,1973,"Dec",1451426.48122732,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1973-02-01,1973,"Feb",1423705.4020872,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1973-01-01,1973,"Jan",1421160.95520961,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1973-07-01,1973,"Jul",1438704.24683934,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1973-06-01,1973,"Jun",1436561.55473189,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1973-03-01,1973,"Mar",1424508.91162749,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1973-05-01,1973,"May",1432209.21138864,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1973-11-01,1973,"Nov",1447007.1787557,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1973-10-01,1973,"Oct",1442788.75366916,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1973-09-01,1973,"Sep",1440579.10243336,NA,NA,NA,NA,0.576312905,0.135402869,6.151630671,5.645679766,7.91554615,6.177760064,NA,-1.14e+09,NA,NA,NA,NA
1974-04-01,1974,"Apr",1463077.36956157,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1974-08-01,1974,"Aug",1470576.79193764,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1974-12-01,1974,"Dec",1482629.43504203,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1974-02-01,1974,"Feb",1457251.92539444,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1974-01-01,1974,"Jan",1454238.76461834,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1974-07-01,1974,"Jul",1468768.89547198,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1974-06-01,1974,"Jun",1466358.3668511,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1974-03-01,1974,"Mar",1461202.51396755,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1974-05-01,1974,"May",1464215.67474365,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1974-11-01,1974,"Nov",1480285.86554951,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1974-10-01,1974,"Oct",1476737.03174655,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1974-09-01,1974,"Sep",1473121.23881523,NA,NA,NA,NA,0.59774642,0.229090182,3.213693743,-0.540550187,14.66484544,11.0548048,NA,-6.4e+09,NA,NA,NA,NA
1975-04-01,1975,"Apr",1504725.9474001,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1975-08-01,1975,"Aug",1536866.32901182,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1975-12-01,1975,"Dec",1559029.80049824,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1975-02-01,1975,"Feb",1490664.53044496,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1975-01-01,1975,"Jan",1485441.71843306,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1975-07-01,1975,"Jul",1531509.5987432,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1975-06-01,1975,"Jun",1523407.54421191,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1975-03-01,1975,"Mar",1497963.07543596,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1975-05-01,1975,"May",1513296.71582989,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1975-11-01,1975,"Nov",1552802.60156097,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1975-10-01,1975,"Oct",1546709.32088041,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1975-09-01,1975,"Sep",1542490.89579387,NA,NA,NA,NA,0.419925587,0.137099799,-0.772620487,-0.205619193,12.22706292,9.143146865,NA,9.97e+09,NA,NA,NA,NA
1976-04-01,1976,"Apr",1588893.5717458,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1976-08-01,1976,"Aug",1614271.0813934,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1976-12-01,1976,"Dec",1649960.29680808,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1976-02-01,1976,"Feb",1575166.95043246,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1976-01-01,1976,"Jan",1565993.54984745,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1976-07-01,1976,"Jul",1605968.14947703,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1976-06-01,1976,"Jun",1600142.70530991,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1976-03-01,1976,"Mar",1581661.98588317,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1976-05-01,1976,"May",1596459.95325023,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1976-11-01,1976,"Nov",1640719.93709471,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1976-10-01,1976,"Oct",1631881.33215149,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1976-09-01,1976,"Sep",1622373.13592469,NA,NA,NA,NA,0.326902564,0.155331555,5.027157704,5.388033896,9.711421109,5.744812635,NA,-6.82e+09,NA,NA,NA,NA
1977-04-01,1977,"Apr",1681832.84190638,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1977-08-01,1977,"Aug",1706875.55591218,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1977-12-01,1977,"Dec",1729172.94565532,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1977-02-01,1977,"Feb",1667101.83366767,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1977-01-01,1977,"Jan",1658798.90175131,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1977-07-01,1977,"Jul",1699978.76569133,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1977-06-01,1977,"Jun",1694019.40326749,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1977-03-01,1977,"Mar",1674400.37865867,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1977-05-01,1977,"May",1688126.99997201,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1977-11-01,1977,"Nov",1723883.17451505,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1977-10-01,1977,"Oct",1718258.607733,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1977-09-01,1977,"Sep",1713035.7957211,NA,NA,NA,NA,0.410486263,0.140261482,3.085604187,4.624186517,9.767464736,6.501683995,NA,-2.764e+10,NA,NA,NA,NA
1978-04-01,1978,"Apr",1749327.643291,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1978-08-01,1978,"Aug",1771491.11477742,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1978-12-01,1978,"Dec",1793252.8314937,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1978-02-01,1978,"Feb",1739350.7331657,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1978-01-01,1978,"Jan",1735467.10372095,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1978-07-01,1978,"Jul",1765196.95671179,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1978-06-01,1978,"Jun",1761447.24552376,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1978-03-01,1978,"Mar",1743836.99476567,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1978-05-01,1978,"May",1756090.51525514,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1978-11-01,1978,"Nov",1788632.65163701,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1978-10-01,1978,"Oct",1784079.43090868,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1978-09-01,1978,"Sep",1779191.41453857,NA,NA,NA,NA,0.433436765,0.233883413,3.123535656,5.535206478,7.573697723,7.630963839,NA,-3.0167e+10,NA,NA,NA,NA
1979-04-01,1979,"Apr",1817425.07683085,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1979-08-01,1979,"Aug",1847221.88895005,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1979-12-01,1979,"Dec",1865367.81273501,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1979-02-01,1979,"Feb",1801154.00863991,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1979-01-01,1979,"Jan",1797002.54268173,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1979-07-01,1979,"Jul",1839320.71180384,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1979-06-01,1979,"Jun",1831419.53465762,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1979-03-01,1979,"Mar",1807849.92147569,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1979-05-01,1979,"May",1822848.76622783,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1979-11-01,1979,"Nov",1860145.0007231,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1979-10-01,1979,"Oct",1856462.24866343,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1979-09-01,1979,"Sep",1852243.82357689,NA,NA,NA,NA,0.393480893,0.306394355,3.873484583,3.165988229,8.465334904,11.25447113,NA,-24966700000,NA,NA,NA,NA
1980-04-01,1980,"Apr",1884451.16431697,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1980-08-01,1980,"Aug",1924157.92743312,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1980-12-01,1980,"Dec",1949803.27359415,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1980-02-01,1980,"Feb",1879362.27056178,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1980-01-01,1980,"Jan",1871394.13428721,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1980-07-01,1980,"Jul",1913444.46689588,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1980-06-01,1980,"Jun",1902530.12897357,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1980-03-01,1980,"Mar",1882844.14523638,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1980-05-01,1980,"May",1891214.0362811,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1980-11-01,1980,"Nov",1947124.90845984,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1980-10-01,1980,"Oct",1939759.40434048,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1980-09-01,1980,"Sep",1932527.81847785,NA,NA,NA,NA,0.35732352,0.585866342,2.159313549,-0.256775732,13.54006971,13.54920197,NA,-1.8953e+10,NA,NA,NA,NA
1981-04-01,1981,"Apr",1989576.99583866,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1981-08-01,1981,"Aug",2013079.64989223,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1981-12-01,1981,"Dec",2054058.63644719,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1981-02-01,1981,"Feb",1962458.54885377,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1981-01-01,1981,"Jan",1954557.37170755,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1981-07-01,1981,"Jul",2004776.71797587,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1981-06-01,1981,"Jun",1997009.45908637,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1981-03-01,1981,"Mar",1974444.2328298,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1981-05-01,1981,"May",1992924.95225655,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1981-11-01,1981,"Nov",2041068.56554578,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1981-10-01,1981,"Oct",2031493.41019062,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1981-09-01,1981,"Sep",2020913.86791009,NA,NA,NA,NA,0.373025961,0.800738126,0.523852205,2.537701267,11.50975584,10.33471534,NA,-1.568e+10,NA,NA,NA,NA
1982-04-01,1982,"Apr",2086466.85457234,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1982-08-01,1982,"Aug",2114120.9745841,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1982-12-01,1982,"Dec",2154765.16549726,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1982-02-01,1982,"Feb",2066780.87083516,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1982-01-01,1982,"Jan",2064035.54657249,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1982-07-01,1982,"Jul",2104947.57399909,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1982-06-01,1982,"Jun",2101264.82193941,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1982-03-01,1982,"Mar",2074815.96623809,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1982-05-01,1982,"May",2094167.15433349,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1982-11-01,1982,"Nov",2139900.23900184,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1982-10-01,1982,"Oct",2130525.96103175,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1982-09-01,1982,"Sep",2122959.57952732,NA,NA,NA,NA,0.335077976,0.634908483,0.712691481,-1.803013788,9.584927647,6.131427,NA,-2.3537e+10,NA,NA,NA,NA
1983-04-01,1983,"Apr",2236924.01599224,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1983-08-01,1983,"Aug",2267323.46026666,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1983-12-01,1983,"Dec",2300468.22880375,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1983-02-01,1983,"Feb",2215631.01317447,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1983-01-01,1983,"Jan",2190588.29916866,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1983-07-01,1983,"Jul",2261163.22045775,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1983-06-01,1983,"Jun",2253596.83895332,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1983-03-01,1983,"Mar",2227951.4927923,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1983-05-01,1983,"May",2246633.08960411,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1983-11-01,1983,"Nov",2292968.80642769,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1983-10-01,1983,"Oct",2284197.16061282,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1983-09-01,1983,"Sep",2273483.70007558,NA,NA,NA,NA,0.387602426,0.316452387,1.390213148,4.583790986,8.669271598,3.212435233,NA,-5.7135e+10,NA,NA,NA,NA
1984-04-01,1984,"Apr",2346134.35434375,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1984-08-01,1984,"Aug",2372047.5370182,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1984-12-01,1984,"Dec",2422936.4745701,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1984-02-01,1984,"Feb",2323703.0463439,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1984-01-01,1984,"Jan",2310311.22067235,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1984-07-01,1984,"Jul",2367427.35716152,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1984-06-01,1984,"Jun",2361802.79037947,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1984-03-01,1984,"Mar",2335086.09816472,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1984-05-01,1984,"May",2354437.28626011,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1984-11-01,1984,"Nov",2406196.69248066,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1984-10-01,1984,"Oct",2391130.88860017,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1984-09-01,1984,"Sep",2381421.81498829,NA,NA,NA,NA,0.403130124,0.624874152,2.378663557,7.236453159,7.067656383,4.300535475,NA,-1.08277e+11,NA,NA,NA,NA
1985-04-01,1985,"Apr",2469138.27313696,NA,84.7788696289062,NA,NA,0.419604543,0.221941613,2.31285535,4.169575347,5.195621954,3.545644152,NA,-1.21102e+11,NA,NA,NA,NA
